Year,Month,Date,victim_race,victim_age,victim_sex,city,state,disposition
2010,12,31,Black,17,Male,Oakland,CA,Open/No arrest
2017,9,24,Hispanic,20,Male,Oakland,CA,Closed by arrest
2016,10,25,Black,35,Male,Oakland,CA,Open/No arrest
2014,2,20,Black,18,Male,Oakland,CA,Closed by arrest
2009,3,23,Black,18,Male,Oakland,CA,Open/No arrest
2014,3,1,Black,25,Female,Oakland,CA,Open/No arrest
2010,12,9,Black,27,Male,Oakland,CA,Open/No arrest
2015,10,25,Black,30,Male,Oakland,CA,Closed by arrest
2013,3,31,Black,30,Male,Oakland,CA,Open/No arrest
2010,3,25,Black,20,Male,Oakland,CA,Closed by arrest
2015,8,28,Black,29,Female,Oakland,CA,Open/No arrest
2009,9,6,Black,28,Male,Oakland,CA,Open/No arrest
2013,2,21,Black,39,Male,Oakland,CA,Open/No arrest
2010,5,1,Black,32,Male,Oakland,CA,Open/No arrest
2017,2,11,Black,22,Male,Oakland,CA,Closed by arrest
2016,6,8,White,17,Female,Oakland,CA,Closed by arrest
2009,4,28,Black,28,Male,Oakland,CA,Open/No arrest
2009,8,18,Hispanic,22,Male,Oakland,CA,Open/No arrest
2011,6,20,Black,28,Male,Oakland,CA,Closed by arrest
2015,11,16,Black,24,Male,Oakland,CA,Open/No arrest
2008,6,22,Black,52,Male,Oakland,CA,Open/No arrest
2008,6,22,Black,36,Male,Oakland,CA,Open/No arrest
2013,4,29,Black,18,Male,Oakland,CA,Open/No arrest
2013,8,3,Black,18,Male,Oakland,CA,Closed by arrest
2012,12,7,Black,39,Male,Oakland,CA,Open/No arrest
2010,1,22,Black,46,Female,Oakland,CA,Closed by arrest
2008,2,10,Black,51,Male,Oakland,CA,Open/No arrest
2011,7,2,Black,22,Male,Oakland,CA,Open/No arrest
2011,9,3,Black,20,Male,Oakland,CA,Closed by arrest
2008,12,4,Black,43,Male,Oakland,CA,Open/No arrest
2011,4,16,Black,34,Male,Oakland,CA,Closed by arrest
2008,9,1,Black,22,Male,Oakland,CA,Closed by arrest
2014,7,23,Black,49,Male,Oakland,CA,Closed by arrest
2010,2,7,Hispanic,16,Male,Oakland,CA,Closed by arrest
2010,12,18,Hispanic,18,Male,Oakland,CA,Open/No arrest
2008,6,22,Hispanic,29,Male,Oakland,CA,Open/No arrest
2013,11,6,Black,20,Male,Oakland,CA,Open/No arrest
2014,12,28,Black,23,Male,Oakland,CA,Open/No arrest
2010,6,21,Black,17,Male,Oakland,CA,Closed by arrest
2008,1,1,Black,19,Female,Oakland,CA,Closed by arrest
2010,7,23,Other,53,Male,Oakland,CA,Open/No arrest
2012,10,2,Hispanic,44,Male,Oakland,CA,Open/No arrest
2017,7,22,Black,51,Male,Oakland,CA,Closed by arrest
2008,12,1,Black,27,Male,Oakland,CA,Open/No arrest
2017,5,30,Hispanic,19,Male,Oakland,CA,Closed by arrest
2014,4,1,Black,21,Male,Oakland,CA,Open/No arrest
2008,5,3,Black,22,Male,Oakland,CA,Open/No arrest
2017,6,16,Black,39,Male,Oakland,CA,Closed by arrest
2017,11,30,Black,28,Male,Oakland,CA,Closed by arrest
2016,10,14,Black,28,Male,Oakland,CA,Open/No arrest
2017,3,4,Black,23,Male,Oakland,CA,Open/No arrest
2008,7,24,Hispanic,36,Male,Oakland,CA,Closed by arrest
2011,6,17,Hispanic,18,Male,Oakland,CA,Closed by arrest
2010,3,27,Hispanic,18,Male,Oakland,CA,Closed by arrest
2011,3,22,Black,22,Male,Oakland,CA,Open/No arrest
2011,3,22,Black,35,Male,Oakland,CA,Open/No arrest
2010,3,6,Black,34,Male,Oakland,CA,Open/No arrest
2010,2,19,Black,46,Male,Oakland,CA,Closed by arrest
2009,2,6,Black,36,Male,Oakland,CA,Open/No arrest
2012,6,9,Black,21,Male,Oakland,CA,Open/No arrest
2011,2,19,Black,31,Male,Oakland,CA,Open/No arrest
2011,2,19,Black,27,Female,Oakland,CA,Open/No arrest
2008,5,8,Hispanic,20,Male,Oakland,CA,Open/No arrest
2010,11,3,Other,28,Male,Oakland,CA,Closed by arrest
2011,12,30,Hispanic,5,Male,Oakland,CA,Open/No arrest
2013,9,23,Black,75,Male,Oakland,CA,Closed by arrest
2015,1,1,Black,23,Male,Oakland,CA,Closed by arrest
2010,7,22,Black,18,Male,Oakland,CA,Open/No arrest
2012,3,23,Black,16,Male,Oakland,CA,Closed by arrest
2012,2,19,Black,44,Male,Oakland,CA,Open/No arrest
2015,9,21,Hispanic,54,Male,Oakland,CA,Open/No arrest
2011,7,1,Black,30,Male,Oakland,CA,Open/No arrest
2008,10,18,Black,22,Male,Oakland,CA,Closed by arrest
2012,7,20,Hispanic,29,Male,Oakland,CA,Open/No arrest
2009,3,21,White,40,Male,Oakland,CA,Closed by arrest
2009,3,21,White,43,Male,Oakland,CA,Closed by arrest
2009,3,21,Other,35,Male,Oakland,CA,Closed by arrest
2009,3,21,White,41,Male,Oakland,CA,Closed by arrest
2009,12,28,Black,28,Male,Oakland,CA,Closed by arrest
2014,12,7,Black,69,Male,Oakland,CA,Open/No arrest
2012,10,10,Black,24,Male,Oakland,CA,Open/No arrest
2017,5,8,Black,37,Male,Oakland,CA,Closed by arrest
2012,11,21,Hispanic,32,Male,Oakland,CA,Open/No arrest
2008,11,22,Other,21,Female,Oakland,CA,Open/No arrest
2014,10,4,Black,27,Male,Oakland,CA,Closed by arrest
2013,8,17,White,39,Female,Oakland,CA,Closed by arrest
2010,3,23,Black,29,Male,Oakland,CA,Open/No arrest
2008,3,30,Black,29,Male,Oakland,CA,Closed by arrest
2008,4,4,Hispanic,29,Male,Oakland,CA,Open/No arrest
2008,7,3,Black,23,Male,Oakland,CA,Open/No arrest
2017,4,30,Black,22,Male,Oakland,CA,Closed by arrest
2016,6,8,Black,18,Female,Oakland,CA,Open/No arrest
2011,5,15,Black,32,Male,Oakland,CA,Open/No arrest
2009,4,27,Black,23,Male,Oakland,CA,Open/No arrest
2009,9,5,Hispanic,21,Male,Oakland,CA,Closed by arrest
2017,5,17,Black,48,Male,Oakland,CA,Closed by arrest
2009,7,9,Black,26,Male,Oakland,CA,Open/No arrest
2017,8,2,Black,28,Male,Oakland,CA,Open/No arrest
2013,7,4,Black,23,Male,Oakland,CA,Closed by arrest
2010,8,25,Black,13,Male,Oakland,CA,Open/No arrest
2011,3,30,Black,27,Male,Oakland,CA,Open/No arrest
2009,5,25,Hispanic,13,Male,Oakland,CA,Closed by arrest
2008,10,6,White,24,Male,Oakland,CA,Closed by arrest
2015,4,29,Black,51,Male,Oakland,CA,Closed by arrest
2008,2,19,Black,38,Male,Oakland,CA,Open/No arrest
2009,12,31,Black,66,Female,Oakland,CA,Closed by arrest
2008,5,21,Black,41,Male,Oakland,CA,Closed by arrest
2012,1,12,Black,37,Male,Oakland,CA,Open/No arrest
2008,7,19,Black,25,Male,Oakland,CA,Closed by arrest
2011,1,8,Black,15,Male,Oakland,CA,Open/No arrest
2009,8,29,Black,37,Female,Oakland,CA,Open/No arrest
2012,10,13,Black,21,Male,Oakland,CA,Open/No arrest
2016,10,23,Hispanic,37,Male,Oakland,CA,Open/No arrest
2008,6,21,Black,31,Male,Oakland,CA,Open/No arrest
2017,10,10,Hispanic,13,Male,Oakland,CA,Open/No arrest
2015,8,17,Black,31,Male,Oakland,CA,Open/No arrest
2008,12,1,Black,33,Male,Oakland,CA,Open/No arrest
2016,12,18,Hispanic,32,Male,Oakland,CA,Open/No arrest
2010,9,8,Black,23,Male,Oakland,CA,Closed by arrest
2017,2,8,Hispanic,22,Male,Oakland,CA,Closed by arrest
2016,8,1,Black,18,Male,Oakland,CA,Open/No arrest
2011,5,31,Asian,57,Male,Oakland,CA,Closed by arrest
2008,5,1,Black,64,Male,Oakland,CA,Closed by arrest
2017,9,25,Black,26,Male,Oakland,CA,Open/No arrest
2015,11,20,Black,33,Male,Oakland,CA,Closed by arrest
2013,10,5,Black,20,Male,Oakland,CA,Open/No arrest
2011,2,8,Black,30,Male,Oakland,CA,Open/No arrest
2011,9,17,Black,33,Male,Oakland,CA,Closed by arrest
2015,6,25,Black,24,Male,Oakland,CA,Open/No arrest
2009,8,21,Hispanic,14,Male,Oakland,CA,Closed by arrest
2012,12,28,White,26,Female,Oakland,CA,Closed by arrest
2016,11,19,Black,25,Male,Oakland,CA,Open/No arrest
2008,12,27,Hispanic,17,Male,Oakland,CA,Open/No arrest
2009,6,27,White,23,Female,Oakland,CA,Open/No arrest
2014,6,7,Black,20,Male,Oakland,CA,Open/No arrest
2012,8,24,Black,20,Female,Oakland,CA,Closed by arrest
2014,11,29,Black,15,Male,Oakland,CA,Closed by arrest
2008,2,2,Black,40,Male,Oakland,CA,Closed by arrest
2008,2,10,Black,59,Male,Oakland,CA,Closed by arrest
2012,8,14,Black,30,Male,Oakland,CA,Closed by arrest
2009,3,12,Black,15,Female,Oakland,CA,Closed by arrest
2009,7,19,Hispanic,18,Male,Oakland,CA,Open/No arrest
2009,7,19,Hispanic,21,Male,Oakland,CA,Closed by arrest
2013,5,7,Black,20,Male,Oakland,CA,Open/No arrest
2008,8,17,Black,23,Male,Oakland,CA,Open/No arrest
2016,4,9,Hispanic,34,Male,Oakland,CA,Open/No arrest
2009,10,11,Black,23,Male,Oakland,CA,Closed by arrest
2010,7,23,Black,32,Male,Oakland,CA,Closed by arrest
2011,4,8,Hispanic,25,Male,Oakland,CA,Open/No arrest
2008,8,10,Black,19,Male,Oakland,CA,Closed by arrest
2015,5,3,Hispanic,38,Male,Oakland,CA,Closed by arrest
2014,6,1,Black,34,Male,Oakland,CA,Open/No arrest
2014,2,12,Black,36,Male,Oakland,CA,Open/No arrest
2016,9,14,Black,66,Male,Oakland,CA,Closed by arrest
2008,5,3,Black,21,Male,Oakland,CA,Closed by arrest
2014,1,14,Hispanic,35,Male,Oakland,CA,Open/No arrest
2011,11,6,Hispanic,19,Male,Oakland,CA,Open/No arrest
2009,3,14,Hispanic,42,Male,Oakland,CA,Open/No arrest
2013,4,5,Black,54,Male,Oakland,CA,Closed by arrest
2008,9,21,Black,22,Male,Oakland,CA,Closed by arrest
2008,9,14,Hispanic,20,Male,Oakland,CA,Open/No arrest
2009,4,28,Black,20,Male,Oakland,CA,Open/No arrest
2008,9,14,Hispanic,22,Male,Oakland,CA,Open/No arrest
2014,7,5,Black,26,Male,Oakland,CA,Closed by arrest
2008,11,5,White,39,Female,Oakland,CA,Closed by arrest
2009,8,26,Black,19,Male,Oakland,CA,Closed by arrest
2010,7,5,Hispanic,37,Male,Oakland,CA,Closed by arrest
2017,12,16,Black,47,Male,Oakland,CA,Open/No arrest
2014,7,10,Black,18,Female,Oakland,CA,Closed by arrest
2013,7,24,White,66,Female,Oakland,CA,Closed by arrest
2016,3,17,Black,22,Male,Oakland,CA,Closed by arrest
2008,2,28,Hispanic,24,Male,Oakland,CA,Open/No arrest
2009,10,2,Black,30,Male,Oakland,CA,Open/No arrest
2009,3,12,Black,31,Male,Oakland,CA,Open/No arrest
2011,5,20,Hispanic,42,Male,Oakland,CA,Closed by arrest
2016,8,30,Black,47,Male,Oakland,CA,Open/No arrest
2016,8,30,Hispanic,28,Male,Oakland,CA,Open/No arrest
2015,5,29,White,47,Male,Oakland,CA,Closed by arrest
2014,10,23,Black,28,Female,Oakland,CA,Open/No arrest
2015,10,23,Hispanic,37,Male,Oakland,CA,Closed by arrest
2008,11,14,Black,16,Male,Oakland,CA,Closed by arrest
2015,8,28,Black,29,Male,Oakland,CA,Open/No arrest
2015,10,10,Other,24,Male,Oakland,CA,Open/No arrest
2015,10,10,Other,22,Male,Oakland,CA,Open/No arrest
2015,8,19,Black,16,Female,Oakland,CA,Closed by arrest
2014,7,31,Black,21,Male,Oakland,CA,Closed by arrest
2012,6,16,Hispanic,34,Male,Oakland,CA,Closed by arrest
2014,5,19,Black,29,Male,Oakland,CA,Open/No arrest
2013,8,9,Other,55,Male,Oakland,CA,Closed by arrest
2014,2,7,Other,77,Female,Oakland,CA,Closed by arrest
2016,6,9,White,30,Male,Oakland,CA,Closed by arrest
2008,9,19,Hispanic,19,Male,Oakland,CA,Closed by arrest
2013,3,17,Hispanic,27,Male,Oakland,CA,Closed by arrest
2015,9,24,Hispanic,24,Male,Oakland,CA,Closed by arrest
2015,9,24,Hispanic,31,Male,Oakland,CA,Closed by arrest
2009,10,8,Other,53,Female,Oakland,CA,Closed by arrest
2017,10,3,Black,60,Male,Oakland,CA,Closed by arrest
2016,6,23,Black,17,Male,Oakland,CA,Open/No arrest
2011,8,13,Hispanic,28,Male,Oakland,CA,Open/No arrest
2011,4,2,Asian,25,Male,Oakland,CA,Closed by arrest
2009,12,23,Black,35,Male,Oakland,CA,Closed by arrest
2013,10,28,Hispanic,17,Male,Oakland,CA,Closed by arrest
2011,3,31,White,22,Male,Oakland,CA,Closed by arrest
2010,3,9,Hispanic,2,Female,Oakland,CA,Closed by arrest
2009,8,9,Other,42,Male,Oakland,CA,Open/No arrest
2016,11,7,Hispanic,24,Male,Oakland,CA,Open/No arrest
2012,11,24,Hispanic,18,Female,Oakland,CA,Closed by arrest
2017,6,4,Black,27,Male,Oakland,CA,Open/No arrest
2009,7,8,Hispanic,52,Male,Oakland,CA,Open/No arrest
2009,10,15,Other,23,Male,Oakland,CA,Closed by arrest
2017,12,14,Black,20,Male,Oakland,CA,Open/No arrest
2011,6,4,Black,50,Male,Oakland,CA,Closed by arrest
2012,11,25,White,15,Female,Oakland,CA,Closed by arrest
2012,11,25,White,16,Female,Oakland,CA,Closed by arrest
2017,5,23,Hispanic,45,Male,Oakland,CA,Closed by arrest
2017,9,11,Hispanic,38,Male,Oakland,CA,Closed by arrest
2012,4,16,Black,21,Male,Oakland,CA,Open/No arrest
2012,10,20,Black,29,Male,Oakland,CA,Open/No arrest
2011,1,1,Black,18,Male,Oakland,CA,Open/No arrest
2008,4,28,Black,20,Male,Oakland,CA,Open/No arrest
2013,11,22,Black,59,Female,Oakland,CA,Closed by arrest
2012,3,29,Black,36,Male,Oakland,CA,Open/No arrest
2013,4,23,Black,21,Female,Oakland,CA,Open/No arrest
2017,5,2,Black,68,Female,Oakland,CA,Closed by arrest
2009,9,2,Hispanic,15,Male,Oakland,CA,Closed by arrest
2013,8,31,White,48,Male,Oakland,CA,Closed by arrest
2015,5,15,Black,45,Male,Oakland,CA,Open/No arrest
2011,11,13,Hispanic,23,Male,Oakland,CA,Open/No arrest
2013,1,11,Black,22,Male,Oakland,CA,Open/No arrest
2013,1,11,Black,30,Male,Oakland,CA,Open/No arrest
2017,11,22,Black,35,Male,Oakland,CA,Closed by arrest
2012,6,10,Black,26,Male,Oakland,CA,Closed by arrest
2008,9,16,Black,38,Male,Oakland,CA,Closed by arrest
2015,1,23,Hispanic,18,Female,Oakland,CA,Open/No arrest
2011,2,4,Hispanic,33,Male,Oakland,CA,Open/No arrest
2008,2,11,Hispanic,19,Male,Oakland,CA,Open/No arrest
2016,10,25,Black,26,Male,Oakland,CA,Closed by arrest
2009,7,8,Black,54,Male,Oakland,CA,Closed by arrest
2015,6,23,Black,57,Male,Oakland,CA,Open/No arrest
2010,5,2,Hispanic,24,Male,Oakland,CA,Open/No arrest
2010,12,12,Black,24,Male,Oakland,CA,Open/No arrest
2015,8,16,Hispanic,15,Male,Oakland,CA,Open/No arrest
2011,4,13,Black,23,Male,Oakland,CA,Closed by arrest
2008,6,30,Black,58,Male,Oakland,CA,Open/No arrest
2016,6,9,Hispanic,43,Male,Oakland,CA,Closed by arrest
2012,1,29,Asian,20,Male,Oakland,CA,Closed by arrest
2017,2,4,Black,18,Male,Oakland,CA,Closed by arrest
2016,8,22,Black,29,Male,Oakland,CA,Open/No arrest
2015,1,26,White,25,Male,Oakland,CA,Open/No arrest
2010,4,18,Black,18,Male,Oakland,CA,Closed by arrest
2014,10,31,Black,21,Male,Oakland,CA,Closed by arrest
2013,12,31,Black,21,Female,Oakland,CA,Closed by arrest
2017,10,15,Black,31,Male,Oakland,CA,Open/No arrest
2011,9,9,Black,21,Male,Oakland,CA,Open/No arrest
2012,2,11,Black,32,Female,Oakland,CA,Open/No arrest
2010,1,28,Black,17,Male,Oakland,CA,Open/No arrest
2013,5,21,Hispanic,54,Male,Oakland,CA,Open/No arrest
2011,1,16,Black,19,Male,Oakland,CA,Open/No arrest
2011,12,17,Black,25,Male,Oakland,CA,Closed by arrest
2013,2,9,Black,19,Male,Oakland,CA,Open/No arrest
2009,3,4,Black,46,Male,Oakland,CA,Closed by arrest
2012,2,12,Black,51,Male,Oakland,CA,Closed by arrest
2009,5,26,White,62,Male,Oakland,CA,Open/No arrest
2012,7,6,White,44,Male,Oakland,CA,Closed by arrest
2012,9,6,Black,32,Male,Oakland,CA,Open/No arrest
2014,5,23,Black,2,Male,Oakland,CA,Closed by arrest
2016,12,26,Black,23,Male,Oakland,CA,Open/No arrest
2009,7,5,Hispanic,37,Male,Oakland,CA,Open/No arrest
2012,11,9,Hispanic,18,Male,Oakland,CA,Open/No arrest
2012,9,21,Black,34,Male,Oakland,CA,Closed by arrest
2008,11,1,Asian,32,Male,Oakland,CA,Open/No arrest
2011,10,26,Hispanic,90,Male,Oakland,CA,Closed by arrest
2015,2,28,Black,14,Male,Oakland,CA,Closed by arrest
2009,3,21,Black,42,Male,Oakland,CA,Open/No arrest
2017,2,13,Black,25,Male,Oakland,CA,Closed by arrest
2012,1,20,Black,28,Male,Oakland,CA,Open/No arrest
2009,10,10,Black,37,Male,Oakland,CA,Closed by arrest
2009,10,10,Asian,20,Male,Oakland,CA,Open/No arrest
2012,10,15,Black,32,Male,Oakland,CA,Open/No arrest
2009,12,1,White,54,Male,Oakland,CA,Closed by arrest
2016,2,7,White,20,Male,Oakland,CA,Closed by arrest
2016,6,14,White,60,Male,Oakland,CA,Open/No arrest
2008,7,1,Black,22,Male,Oakland,CA,Closed by arrest
2013,2,13,Asian,31,Male,Oakland,CA,Closed by arrest
2013,12,1,Hispanic,20,Male,Oakland,CA,Closed by arrest
2011,9,12,Hispanic,73,Male,Oakland,CA,Closed by arrest
2011,9,12,White,56,Female,Oakland,CA,Closed by arrest
2008,6,16,Hispanic,18,Male,Oakland,CA,Open/No arrest
2013,2,16,Black,22,Male,Oakland,CA,Closed by arrest
2008,5,6,Black,23,Male,Oakland,CA,Open/No arrest
2012,11,17,Black,27,Male,Oakland,CA,Open/No arrest
2016,12,14,Black,49,Male,Oakland,CA,Closed by arrest
2014,1,15,Black,24,Male,Oakland,CA,Closed by arrest
2008,12,27,Black,27,Male,Oakland,CA,Open/No arrest
2014,5,25,Black,28,Male,Oakland,CA,Closed by arrest
2013,12,7,Asian,52,Male,Oakland,CA,Closed by arrest
2009,9,14,White,43,Female,Oakland,CA,Closed by arrest
2011,10,20,Other,78,Female,Oakland,CA,Closed by arrest
2010,12,19,Black,20,Male,Oakland,CA,Open/No arrest
2011,3,9,Hispanic,33,Male,Oakland,CA,Open/No arrest
2012,1,4,Black,19,Male,Oakland,CA,Closed by arrest
2008,5,10,Black,33,Male,Oakland,CA,Closed by arrest
2013,5,16,Black,30,Male,Oakland,CA,Open/No arrest
2013,5,16,Black,28,Male,Oakland,CA,Open/No arrest
2014,2,22,Black,24,Male,Oakland,CA,Closed by arrest
2016,7,2,Black,22,Male,Oakland,CA,Closed by arrest
2016,7,2,Black,48,Female,Oakland,CA,Closed by arrest
2008,8,25,Black,37,Female,Oakland,CA,Open/No arrest
2010,7,8,Black,31,Male,Oakland,CA,Open/No arrest
2012,10,28,Black,27,Male,Oakland,CA,Open/No arrest
2017,4,12,Hispanic,17,Male,Oakland,CA,Closed by arrest
2013,8,31,Black,23,Male,Oakland,CA,Open/No arrest
2012,12,8,Black,24,Male,Oakland,CA,Closed by arrest
2011,4,29,Other,39,Male,Oakland,CA,Closed by arrest
2008,5,21,Black,35,Male,Oakland,CA,Open/No arrest
2009,4,4,Other,36,Male,Oakland,CA,Closed by arrest
2010,12,5,Other,-500,Male,Oakland,CA,Closed by arrest
2015,6,27,Black,23,Male,Oakland,CA,Open/No arrest
2015,2,8,Hispanic,33,Male,Oakland,CA,Open/No arrest
2011,4,25,Black,27,Male,Oakland,CA,Closed by arrest
2011,4,25,Black,23,Male,Oakland,CA,Closed by arrest
2009,4,28,Hispanic,41,Male,Oakland,CA,Open/No arrest
2010,6,24,Asian,58,Male,Oakland,CA,Open/No arrest
2016,6,14,Black,34,Male,Oakland,CA,Open/No arrest
2013,7,17,Black,8,Female,Oakland,CA,Closed by arrest
2010,10,22,Black,24,Male,Oakland,CA,Open/No arrest
2008,9,20,Black,57,Male,Oakland,CA,Open/No arrest
2017,4,11,Black,41,Male,Oakland,CA,Open/No arrest
2015,8,12,Asian,59,Male,Oakland,CA,Open/No arrest
2014,3,5,Hispanic,24,Male,Oakland,CA,Closed by arrest
2015,3,24,Black,49,Male,Oakland,CA,Open/No arrest
2015,10,6,Black,34,Male,Oakland,CA,Open/No arrest
2012,12,13,Black,39,Male,Oakland,CA,Closed by arrest
2010,11,21,Black,18,Male,Oakland,CA,Open/No arrest
2014,1,23,Black,17,Female,Oakland,CA,Closed by arrest
2012,7,27,Hispanic,41,Male,Oakland,CA,Open/No arrest
2011,12,10,Other,46,Male,Oakland,CA,Open/No arrest
2016,11,4,Black,22,Male,Oakland,CA,Closed by arrest
2014,4,5,Black,23,Female,Oakland,CA,Closed by arrest
2009,5,15,Black,23,Male,Oakland,CA,Closed by arrest
2008,6,21,Other,21,Male,Oakland,CA,Open/No arrest
2012,1,27,White,50,Female,Oakland,CA,Closed by arrest
2012,1,27,White,57,Male,Oakland,CA,Closed by arrest
2013,3,10,Black,37,Male,Oakland,CA,Open/No arrest
2012,10,1,Black,26,Male,Oakland,CA,Open/No arrest
2008,7,31,Black,30,Male,Oakland,CA,Closed by arrest
2008,1,18,Black,33,Male,Oakland,CA,Open/No arrest
2009,10,25,Black,42,Male,Oakland,CA,Closed by arrest
2009,1,5,Other,43,Male,Oakland,CA,Closed by arrest
2015,3,29,Black,34,Male,Oakland,CA,Open/No arrest
2016,3,20,Black,32,Male,Oakland,CA,Open/No arrest
2011,10,15,Black,20,Male,Oakland,CA,Closed by arrest
2011,10,15,Black,22,Male,Oakland,CA,Closed by arrest
2014,10,1,Black,27,Male,Oakland,CA,Closed by arrest
2012,5,27,Black,30,Male,Oakland,CA,Open/No arrest
2012,8,20,Black,21,Male,Oakland,CA,Closed by arrest
2012,12,23,Black,32,Male,Oakland,CA,Open/No arrest
2008,1,21,Black,16,Female,Oakland,CA,Closed by arrest
2012,7,31,Asian,33,Female,Oakland,CA,Closed by arrest
2017,3,21,Black,53,Male,Oakland,CA,Closed by arrest
2012,4,29,Black,37,Male,Oakland,CA,Closed by arrest
2016,6,14,Black,17,Female,Oakland,CA,Open/No arrest
2008,1,14,Black,39,Male,Oakland,CA,Open/No arrest
2016,7,24,Black,21,Male,Oakland,CA,Open/No arrest
2010,9,21,Black,17,Male,Oakland,CA,Open/No arrest
2013,9,11,Other,1,Male,Oakland,CA,Closed by arrest
2013,4,23,Black,21,Male,Oakland,CA,Closed by arrest
2013,10,5,Black,16,Female,Oakland,CA,Closed by arrest
2010,8,23,Black,27,Male,Oakland,CA,Closed by arrest
2016,8,14,Black,20,Male,Oakland,CA,Open/No arrest
2016,8,14,Black,22,Male,Oakland,CA,Open/No arrest
2014,10,5,Black,34,Male,Oakland,CA,Open/No arrest
2016,4,30,Hispanic,29,Male,Oakland,CA,Open/No arrest
2015,4,5,Hispanic,26,Male,Oakland,CA,Closed by arrest
2009,9,23,White,44,Male,Oakland,CA,Closed by arrest
2009,9,23,White,48,Male,Oakland,CA,Closed by arrest
2010,11,6,Black,17,Male,Oakland,CA,Closed by arrest
2010,11,6,Black,18,Male,Oakland,CA,Closed by arrest
2014,5,5,Black,26,Male,Oakland,CA,Closed by arrest
2011,1,25,Black,64,Male,Oakland,CA,Open/No arrest
2010,6,6,Black,43,Male,Oakland,CA,Closed by arrest
2010,6,23,Black,19,Female,Oakland,CA,Open/No arrest
2012,8,27,Black,20,Male,Oakland,CA,Closed by arrest
2017,10,29,Black,20,Male,Oakland,CA,Open/No arrest
2015,8,16,Black,31,Male,Oakland,CA,Open/No arrest
2017,8,18,Black,63,Male,Oakland,CA,Open/No arrest
2016,9,25,Black,23,Male,Oakland,CA,Closed by arrest
2008,7,5,Black,27,Male,Oakland,CA,Open/No arrest
2008,7,5,Black,26,Male,Oakland,CA,Open/No arrest
2016,7,18,Black,40,Male,Oakland,CA,Open/No arrest
2010,4,11,Black,35,Male,Oakland,CA,Open/No arrest
2012,10,8,Black,28,Male,Oakland,CA,Open/No arrest
2012,10,8,Black,19,Male,Oakland,CA,Open/No arrest
2011,8,23,Black,24,Male,Oakland,CA,Closed by arrest
2009,9,12,Black,28,Male,Oakland,CA,Open/No arrest
2010,4,7,Black,24,Male,Oakland,CA,Open/No arrest
2012,1,27,Black,19,Male,Oakland,CA,Open/No arrest
2015,5,9,Black,35,Male,Oakland,CA,Open/No arrest
2014,3,25,Black,32,Male,Oakland,CA,Open/No arrest
2013,2,16,Black,59,Male,Oakland,CA,Open/No arrest
2008,8,13,Black,18,Male,Oakland,CA,Closed by arrest
2011,11,7,Black,32,Male,Oakland,CA,Open/No arrest
2017,8,24,White,46,Male,Oakland,CA,Closed by arrest
2015,12,20,Black,17,Male,Oakland,CA,Closed by arrest
2011,12,9,Black,1,Male,Oakland,CA,Closed by arrest
2016,3,14,Black,27,Male,Oakland,CA,Open/No arrest
2013,12,27,Black,26,Male,Oakland,CA,Closed by arrest
2016,9,7,Black,34,Male,Oakland,CA,Open/No arrest
2010,7,18,Other,45,Male,Oakland,CA,Closed by arrest
2008,3,16,Black,18,Male,Oakland,CA,Closed by arrest
2017,2,22,Other,56,Male,Oakland,CA,Closed by arrest
2012,9,9,Black,21,Male,Oakland,CA,Open/No arrest
2008,5,4,Black,47,Male,Oakland,CA,Open/No arrest
2010,4,16,Other,59,Male,Oakland,CA,Closed by arrest
2014,3,31,Black,17,Male,Oakland,CA,Open/No arrest
2013,8,19,White,57,Female,Oakland,CA,Closed by arrest
2010,5,15,Black,26,Male,Oakland,CA,Open/No arrest
2011,11,10,Black,25,Male,Oakland,CA,Closed by arrest
2013,8,2,Black,22,Male,Oakland,CA,Open/No arrest
2017,10,22,Black,42,Male,Oakland,CA,Closed by arrest
2015,1,20,Black,29,Male,Oakland,CA,Closed by arrest
2015,1,20,Black,22,Male,Oakland,CA,Closed by arrest
2014,11,2,Black,54,Male,Oakland,CA,Closed by arrest
2015,9,30,Hispanic,24,Male,Oakland,CA,Closed by arrest
2011,1,23,Black,62,Male,Oakland,CA,Open/No arrest
2012,8,10,Black,24,Male,Oakland,CA,Open/No arrest
2015,11,12,White,39,Male,Oakland,CA,Closed by arrest
2017,8,9,Black,42,Male,Oakland,CA,Open/No arrest
2009,7,19,Black,49,Male,Oakland,CA,Open/No arrest
2009,8,15,Black,22,Male,Oakland,CA,Closed by arrest
2009,6,12,White,28,Male,Oakland,CA,Closed by arrest
2017,1,4,Black,21,Male,Oakland,CA,Open/No arrest
2014,10,19,Black,78,Male,Oakland,CA,Closed by arrest
2013,2,1,Black,18,Male,Oakland,CA,Closed by arrest
2014,4,16,Black,20,Male,Oakland,CA,Closed by arrest
2012,7,6,Black,18,Male,Oakland,CA,Closed by arrest
2009,12,19,White,60,Male,Oakland,CA,Closed by arrest
2010,8,21,Black,26,Male,Oakland,CA,Open/No arrest
2013,3,26,Black,29,Female,Oakland,CA,Open/No arrest
2008,3,22,Black,26,Male,Oakland,CA,Open/No arrest
2009,8,26,Black,25,Female,Oakland,CA,Closed by arrest
2016,10,21,Black,23,Male,Oakland,CA,Closed by arrest
2011,10,14,Black,20,Male,Oakland,CA,Open/No arrest
